LineId,Time,Program,Content,EventId,EventTemplate,ParameterList
1895,07.27 10:25:55,chrome.exe *64,"lg.doublemax.net:80 close, 2656 bytes (2.59 KB) sent, 591 bytes received, lifetime 02:07",3ced113c,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes received, lifetime <*>","['lg.doublemax.net:80', '2656', '2.59 KB', '591', '02:07']"
1896,07.27 10:25:55,chrome.exe *64,"dmp.eland-tech.com:80 close, 2980 bytes (2.91 KB) sent, 1815 bytes (1.77 KB) received, lifetime 02:08",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['dmp.eland-tech.com:80', '2980', '2.91 KB', '1815', '(1.77 KB', '02:08']"
1897,07.27 10:25:56,chrome.exe *64,"mtalk.google.com:443 close, 985 bytes sent, 463 bytes received, lifetime 14:59",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['mtalk.google.com:443', '985', '463', '14:59']"
1898,07.27 10:25:56,chrome.exe *64,"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",2b71c77d,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>","['mtalk.google.com:5228', 'proxy.cse.cuhk.edu.hk:5070', '403']"
1899,07.27 10:25:57,chrome.exe *64,"mtalk.google.com:5228 error : Could not connect through proxy proxy.cse.cuhk.edu.hk:5070 - Proxy server cannot establish a connection with the target, status code 403",2b71c77d,"<*> error : Could not connect through proxy <*> - Proxy server cannot establish a connection with the target, status code <*>","['mtalk.google.com:5228', 'proxy.cse.cuhk.edu.hk:5070', '403']"
1900,07.27 10:25:57,chrome.exe *64,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['hm2.cnzz.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1901,07.27 10:25:57,chrome.exe *64,"hm2.cnzz.com:80 close, 668 bytes sent, 254 bytes received, lifetime <1 sec",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['hm2.cnzz.com:80', '668', '254', '<1 sec']"
1902,07.27 10:25:59,chrome.exe *64,"dmp.eland-tech.com:443 close, 289 bytes sent, 176 bytes received, lifetime 01:06",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['dmp.eland-tech.com:443', '289', '176', '01:06']"
1903,07.27 10:25:59,chrome.exe *64,"dmp.eland-tech.com:443 close, 289 bytes sent, 176 bytes received, lifetime 01:06",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['dmp.eland-tech.com:443', '289', '176', '01:06']"
1904,07.27 10:25:59,chrome.exe *64,"dmp.eland-tech.com:443 close, 289 bytes sent, 176 bytes received, lifetime 01:06",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['dmp.eland-tech.com:443', '289', '176', '01:06']"
1905,07.27 10:25:59,chrome.exe *64,"bs.serving-sys.com:443 close, 580 bytes sent, 2673 bytes (2.61 KB) received, lifetime 01:09",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['bs.serving-sys.com:443', '580', '2673', '2.61 KB', '01:09']"
1906,07.27 10:26:01,chrome.exe *64,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['hm2.cnzz.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1907,07.27 10:26:01,chrome.exe *64,"hm2.cnzz.com:80 close, 668 bytes sent, 254 bytes received, lifetime <1 sec",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['hm2.cnzz.com:80', '668', '254', '<1 sec']"
1908,07.27 10:26:02,chrome.exe *64,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['hm2.cnzz.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1909,07.27 10:26:02,chrome.exe *64,"hm2.cnzz.com:80 close, 667 bytes sent, 254 bytes received, lifetime <1 sec",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['hm2.cnzz.com:80', '667', '254', '<1 sec']"
1910,07.27 10:26:07,chrome.exe *64,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['hm2.cnzz.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1911,07.27 10:26:07,chrome.exe *64,"hm2.cnzz.com:80 close, 668 bytes sent, 254 bytes received, lifetime <1 sec",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['hm2.cnzz.com:80', '668', '254', '<1 sec']"
1912,07.27 10:26:11,chrome.exe *64,"zjfm.us.cdndm5.com:80 close, 415 bytes sent, 3708 bytes (3.62 KB) received, lifetime 02:11",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['zjfm.us.cdndm5.com:80', '415', '3708', '3.62 KB', '02:11']"
1913,07.27 10:26:11,chrome.exe *64,"mhfm7.us.cdndm5.com:80 close, 1249 bytes (1.21 KB) sent, 71970 bytes (70.2 KB) received, lifetime 02:42",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['mhfm7.us.cdndm5.com:80', '1249', '1.21 KB', '71970', '(70.2 KB', '02:42']"
1914,07.27 10:26:11,chrome.exe *64,"zjfm.us.cdndm5.com:80 close, 415 bytes sent, 34778 bytes (33.9 KB) received, lifetime 02:11",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['zjfm.us.cdndm5.com:80', '415', '34778', '33.9 KB', '02:11']"
1915,07.27 10:26:11,chrome.exe *64,"mhfm5.us.cdndm5.com:80 close, 846 bytes sent, 55212 bytes (53.9 KB) received, lifetime 02:42",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['mhfm5.us.cdndm5.com:80', '846', '55212', '53.9 KB', '02:42']"
1916,07.27 10:26:11,chrome.exe *64,"css122.us.cdndm.com:80 close, 3426 bytes (3.34 KB) sent, 59292 bytes (57.9 KB) received, lifetime 02:43",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['css122.us.cdndm.com:80', '3426', '3.34 KB', '59292', '(57.9 KB', '02:43']"
1917,07.27 10:26:11,chrome.exe *64,"css122.us.cdndm.com:80 close, 4317 bytes (4.21 KB) sent, 56036 bytes (54.7 KB) received, lifetime 02:43",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['css122.us.cdndm.com:80', '4317', '4.21 KB', '56036', '(54.7 KB', '02:43']"
1918,07.27 10:26:11,chrome.exe *64,"by122.us.cdndm.com:80 close, 467 bytes sent, 78280 bytes (76.4 KB) received, lifetime 02:10",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['by122.us.cdndm.com:80', '467', '78280', '76.4 KB', '02:10']"
1919,07.27 10:26:11,chrome.exe *64,"mhfm1.us.cdndm5.com:80 close, 2102 bytes (2.05 KB) sent, 33631 bytes (32.8 KB) received, lifetime 02:43",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['mhfm1.us.cdndm5.com:80', '2102', '2.05 KB', '33631', '(32.8 KB', '02:43']"
1920,07.27 10:26:11,chrome.exe *64,"mhfm8.us.cdndm5.com:80 close, 2086 bytes (2.03 KB) sent, 46545 bytes (45.4 KB) received, lifetime 02:42",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['mhfm8.us.cdndm5.com:80', '2086', '2.03 KB', '46545', '(45.4 KB', '02:42']"
1921,07.27 10:26:11,chrome.exe *64,"css122.us.cdndm.com:80 close, 3868 bytes (3.77 KB) sent, 67010 bytes (65.4 KB) received, lifetime 02:43",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['css122.us.cdndm.com:80', '3868', '3.77 KB', '67010', '(65.4 KB', '02:43']"
1922,07.27 10:26:11,chrome.exe *64,"mhfm4.us.cdndm5.com:80 close, 1247 bytes (1.21 KB) sent, 27432 bytes (26.7 KB) received, lifetime 02:42",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['mhfm4.us.cdndm5.com:80', '1247', '1.21 KB', '27432', '(26.7 KB', '02:42']"
1923,07.27 10:26:11,chrome.exe *64,"mhfm2.us.cdndm5.com:80 close, 1674 bytes (1.63 KB) sent, 54821 bytes (53.5 KB) received, lifetime 02:42",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['mhfm2.us.cdndm5.com:80', '1674', '1.63 KB', '54821', '(53.5 KB', '02:42']"
1924,07.27 10:26:11,chrome.exe *64,"mhfm8.us.cdndm5.com:80 close, 849 bytes sent, 55994 bytes (54.6 KB) received, lifetime 02:42",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['mhfm8.us.cdndm5.com:80', '849', '55994', '54.6 KB', '02:42']"
1925,07.27 10:26:11,chrome.exe *64,"css122.us.cdndm.com:80 close, 4819 bytes (4.70 KB) sent, 95477 bytes (93.2 KB) received, lifetime 02:43",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['css122.us.cdndm.com:80', '4819', '4.70 KB', '95477', '(93.2 KB', '02:43']"
1926,07.27 10:26:11,chrome.exe *64,"zjfm.us.cdndm5.com:80 close, 415 bytes sent, 9339 bytes (9.12 KB) received, lifetime 02:11",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['zjfm.us.cdndm5.com:80', '415', '9339', '9.12 KB', '02:11']"
1927,07.27 10:26:11,chrome.exe *64,"mhfm9.us.cdndm5.com:80 close, 406 bytes sent, 3482 bytes (3.40 KB) received, lifetime 02:11",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['mhfm9.us.cdndm5.com:80', '406', '3482', '3.40 KB', '02:11']"
1928,07.27 10:26:11,chrome.exe *64,"mhfm8.us.cdndm5.com:80 close, 1243 bytes (1.21 KB) sent, 19182 bytes (18.7 KB) received, lifetime 02:42",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['mhfm8.us.cdndm5.com:80', '1243', '1.21 KB', '19182', '(18.7 KB', '02:42']"
1929,07.27 10:26:11,chrome.exe *64,"mhfm3.us.cdndm5.com:80 close, 1269 bytes (1.23 KB) sent, 31570 bytes (30.8 KB) received, lifetime 02:42",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['mhfm3.us.cdndm5.com:80', '1269', '1.23 KB', '31570', '(30.8 KB', '02:42']"
1930,07.27 10:26:11,chrome.exe *64,"mhfm2.us.cdndm5.com:80 close, 828 bytes sent, 16402 bytes (16.0 KB) received, lifetime 02:42",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['mhfm2.us.cdndm5.com:80', '828', '16402', '16.0 KB', '02:42']"
1931,07.27 10:26:11,chrome.exe *64,"mhfm9.us.cdndm5.com:80 close, 2074 bytes (2.02 KB) sent, 32245 bytes (31.4 KB) received, lifetime 02:41",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['mhfm9.us.cdndm5.com:80', '2074', '2.02 KB', '32245', '(31.4 KB', '02:41']"
1932,07.27 10:26:12,chrome.exe *64,"zjfm.us.cdndm5.com:80 close, 415 bytes sent, 8681 bytes (8.47 KB) received, lifetime 02:12",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['zjfm.us.cdndm5.com:80', '415', '8681', '8.47 KB', '02:12']"
1933,07.27 10:26:12,chrome.exe *64,"mhfm3.us.cdndm5.com:80 close, 1248 bytes (1.21 KB) sent, 14787 bytes (14.4 KB) received, lifetime 02:43",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['mhfm3.us.cdndm5.com:80', '1248', '1.21 KB', '14787', '(14.4 KB', '02:43']"
1934,07.27 10:26:12,chrome.exe *64,"zjfm.us.cdndm5.com:80 close, 415 bytes sent, 8169 bytes (7.97 KB) received, lifetime 02:12",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['zjfm.us.cdndm5.com:80', '415', '8169', '7.97 KB', '02:12']"
1935,07.27 10:26:12,chrome.exe *64,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['hm2.cnzz.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1936,07.27 10:26:12,chrome.exe *64,"hm2.cnzz.com:80 close, 668 bytes sent, 254 bytes received, lifetime <1 sec",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['hm2.cnzz.com:80', '668', '254', '<1 sec']"
1937,07.27 10:26:14,chrome.exe *64,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['hm2.cnzz.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1938,07.27 10:26:14,chrome.exe *64,"hm2.cnzz.com:80 close, 668 bytes sent, 254 bytes received, lifetime <1 sec",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['hm2.cnzz.com:80', '668', '254', '<1 sec']"
1939,07.27 10:26:15,chrome.exe *64,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['hm2.cnzz.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1940,07.27 10:26:15,chrome.exe *64,"hm2.cnzz.com:80 close, 667 bytes sent, 254 bytes received, lifetime <1 sec",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['hm2.cnzz.com:80', '667', '254', '<1 sec']"
1941,07.27 10:26:16,chrome.exe *64,"media.innity.net:80 close, 3878 bytes (3.78 KB) sent, 52757 bytes (51.5 KB) received, lifetime 02:28",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['media.innity.net:80', '3878', '3.78 KB', '52757', '(51.5 KB', '02:28']"
1942,07.27 10:26:19,chrome.exe *64,"clients1.google.com:443 close, 939 bytes sent, 5401 bytes (5.27 KB) received, lifetime 04:00",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['clients1.google.com:443', '939', '5401', '5.27 KB', '04:00']"
1943,07.27 10:26:19,chrome.exe *64,"ssl.google-analytics.com:443 close, 974 bytes sent, 4652 bytes (4.54 KB) received, lifetime 04:01",562370b9,"<*> close, <*> bytes sent, <*> bytes (<*> <*>) received, lifetime <*>","['ssl.google-analytics.com:443', '974', '4652', '4.54 KB', '04:01']"
1944,07.27 10:26:20,chrome.exe *64,"www.google.com.hk:443 close, 1239 bytes (1.20 KB) sent, 20185 bytes (19.7 KB) received, lifetime 04:00",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['www.google.com.hk:443', '1239', '1.20 KB', '20185', '(19.7 KB', '04:00']"
1945,07.27 10:26:21,chrome.exe *64,"ssl.gstatic.com:443 close, 1367 bytes (1.33 KB) sent, 2599 bytes (2.53 KB) received, lifetime 04:05",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['ssl.gstatic.com:443', '1367', '1.33 KB', '2599', '(2.53 KB', '04:05']"
1946,07.27 10:26:21,chrome.exe *64,bs.serving-sys.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['bs.serving-sys.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
1947,07.27 10:26:21,chrome.exe *64,bs.serving-sys.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['bs.serving-sys.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
1948,07.27 10:26:21,chrome.exe *64,hm2.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['hm2.cnzz.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1949,07.27 10:26:21,chrome.exe *64,"hm2.cnzz.com:80 close, 668 bytes sent, 254 bytes received, lifetime <1 sec",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['hm2.cnzz.com:80', '668', '254', '<1 sec']"
1950,07.27 10:26:22,chrome.exe *64,css122.us.cdndm.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['css122.us.cdndm.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1951,07.27 10:26:22,chrome.exe *64,css122.us.cdndm.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['css122.us.cdndm.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1952,07.27 10:26:22,chrome.exe *64,css122.us.cdndm.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['css122.us.cdndm.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1953,07.27 10:26:22,chrome.exe *64,mhfm2.us.cdndm5.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['mhfm2.us.cdndm5.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1954,07.27 10:26:22,chrome.exe *64,mhfm2.us.cdndm5.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['mhfm2.us.cdndm5.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1955,07.27 10:26:22,chrome.exe *64,mhfm9.us.cdndm5.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['mhfm9.us.cdndm5.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1956,07.27 10:26:22,chrome.exe *64,mhfm2.us.cdndm5.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['mhfm2.us.cdndm5.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1957,07.27 10:26:22,chrome.exe *64,mhfm2.us.cdndm5.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['mhfm2.us.cdndm5.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1958,07.27 10:26:22,chrome.exe *64,mhfm2.us.cdndm5.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['mhfm2.us.cdndm5.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1959,07.27 10:26:22,chrome.exe *64,"bs.serving-sys.com:443 close, 2409 bytes (2.35 KB) sent, 3222 bytes (3.14 KB) received, lifetime 00:01",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['bs.serving-sys.com:443', '2409', '2.35 KB', '3222', '(3.14 KB', '00:01']"
1960,07.27 10:26:22,chrome.exe *64,q1.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['q1.cnzz.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1961,07.27 10:26:22,chrome.exe *64,q1.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['q1.cnzz.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1962,07.27 10:26:22,chrome.exe *64,q1.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['q1.cnzz.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1963,07.27 10:26:22,chrome.exe *64,cnzz.mmstat.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['cnzz.mmstat.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1964,07.27 10:26:22,chrome.exe *64,manhua.163.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['manhua.163.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1965,07.27 10:26:22,chrome.exe *64,manhua.163.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['manhua.163.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
1966,07.27 10:26:22,chrome.exe *64,manhua.163.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['manhua.163.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1967,07.27 10:26:22,chrome.exe *64,manhua.163.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['manhua.163.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1968,07.27 10:26:22,chrome.exe *64,manhua.163.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['manhua.163.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
1969,07.27 10:26:22,chrome.exe *64,"q1.cnzz.com:80 close, 881 bytes sent, 195 bytes received, lifetime <1 sec",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['q1.cnzz.com:80', '881', '195', '<1 sec']"
1970,07.27 10:26:22,chrome.exe *64,"q1.cnzz.com:80 close, 879 bytes sent, 195 bytes received, lifetime <1 sec",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['q1.cnzz.com:80', '879', '195', '<1 sec']"
1971,07.27 10:26:22,chrome.exe *64,"q1.cnzz.com:80 close, 880 bytes sent, 195 bytes received, lifetime <1 sec",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['q1.cnzz.com:80', '880', '195', '<1 sec']"
1972,07.27 10:26:22,chrome.exe *64,"cnzz.mmstat.com:80 close, 657 bytes sent, 579 bytes received, lifetime <1 sec",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['cnzz.mmstat.com:80', '657', '579', '<1 sec']"
1973,07.27 10:26:22,chrome.exe *64,manhua.163.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['manhua.163.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
1974,07.27 10:26:22,chrome.exe *64,manhua.163.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['manhua.163.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1975,07.27 10:26:23,chrome.exe *64,pcookie.cnzz.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['pcookie.cnzz.com:80', 'proxy.cse.cuhk.edu.hk:5070']"
1976,07.27 10:26:23,chrome.exe *64,manhua.163.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['manhua.163.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
1977,07.27 10:26:23,chrome.exe *64,manhua.163.com:443 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,56ab45ba,<*> open through proxy <*> HTTPS,"['manhua.163.com:443', 'proxy.cse.cuhk.edu.hk:5070']"
1978,07.27 10:26:23,chrome.exe *64,"pcookie.cnzz.com:80 close, 458 bytes sent, 419 bytes received, lifetime <1 sec",dff2fdce,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>","['pcookie.cnzz.com:80', '458', '419', '<1 sec']"
1979,07.27 10:26:23,chrome.exe *64,"manhua.163.com:443 close, 1684 bytes (1.64 KB) sent, 12654 bytes (12.3 KB) received, lifetime 00:01",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['manhua.163.com:443', '1684', '1.64 KB', '12654', '(12.3 KB', '00:01']"
1980,07.27 10:26:23,chrome.exe *64,"manhua.163.com:443 close, 1684 bytes (1.64 KB) sent, 10334 bytes (10.0 KB) received, lifetime 00:01",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['manhua.163.com:443', '1684', '1.64 KB', '10334', '(10.0 KB', '00:01']"
1981,07.27 10:26:23,chrome.exe *64,"manhua.163.com:443 close, 1684 bytes (1.64 KB) sent, 3083 bytes (3.01 KB) received, lifetime 00:01",0dc9f004,"<*> close, <*> bytes (<*> <*>) sent, <*> bytes <*> <*>) received, lifetime <*>","['manhua.163.com:443', '1684', '1.64 KB', '3083', '(3.01 KB', '00:01']"
